x	y 	z	prob	kg/s	T 
427933	4520087	0	1	0.043	300
427948	4520087	0	1	0.047	300
427963	4520087	0	1	0.044	300
427978	4520087	0	1	0.045	300
427993	4520087	0	1	0.046	300
428008	4520087	0	1	0.033	300
428023	4520087	0	1	0.025	300
428038	4520087	0	1	0.026	300
428053	4520087	0	1	0.021	300
428068	4520087	0	1	0.02	300
428083	4520087	0	1	0.029	300
428098	4520087	0	1	0.039	300
428113	4520087	0	1	0.06	300
428128	4520087	0	1	0.069	300
428143	4520087	0	1	0.071	300
428158	4520087	0	1	0.066	300
428173	4520087	0	1	0.056	300
428188	4520087	0	1	0.046	300
428203	4520087	0	1	0.037	300
428218	4520087	0	1	0.029	300
428233	4520087	0	1	0.023	300
428248	4520087	0	1	0.021	300
428263	4520087	0	1	0.016	300
428278	4520087	0	1	0.014	300
428293	4520087	0	1	0.014	300
428308	4520087	0	1	0.02	300
428323	4520087	0	1	0.021	300
428338	4520087	0	1	0.023	300
427138	4520102	0	1	0.0027	300
427153	4520102	0	1	0.0024	300
427168	4520102	0	1	0.0025	300
427183	4520102	0	1	0.0036	300
427198	4520102	0	1	0.0037	300
427213	4520102	0	1	0.0035	300
427228	4520102	0	1	0.0022	300
427243	4520102	0	1	0.0018	300
427258	4520102	0	1	0.0013	300
427273	4520102	0	1	0.0015	300
427288	4520102	0	1	0.0026	300
427303	4520102	0	1	0.0038	300
427318	4520102	0	1	0.0049	300
427333	4520102	0	1	0.0061	300
427348	4520102	0	1	0.005	300
427363	4520102	0	1	0.0045	300
427378	4520102	0	1	0.0085	300
427393	4520102	0	1	0.0094	300
427408	4520102	0	1	0.01	300
427423	4520102	0	1	0.02	300
427438	4520102	0	1	0.026	300
427453	4520102	0	1	0.053	300
427468	4520102	0	1	0.095	300
427483	4520102	0	1	0.18	300
427498	4520102	0	1	0.33	300
427513	4520102	0	1	0.47	300
427528	4520102	0	1	0.61	300
427543	4520102	0	1	0.67	300
427558	4520102	0	1	0.61	300
427573	4520102	0	1	0.49	300
427588	4520102	0	1	0.28	300
427603	4520102	0	1	0.16	300
427618	4520102	0	1	0.091	300
427633	4520102	0	1	0.053	300
427648	4520102	0	1	0.027	300
427663	4520102	0	1	0.014	300
427678	4520102	0	1	0.0075	300
427693	4520102	0	1	0.0046	300
427708	4520102	0	1	0.0022	300
427723	4520102	0	1	0.002	300
427738	4520102	0	1	0.0021	300
427753	4520102	0	1	0.0027	300
427768	4520102	0	1	0.0035	300
427783	4520102	0	1	0.0044	300
427798	4520102	0	1	0.0063	300
427813	4520102	0	1	0.011	300
427828	4520102	0	1	0.016	300
427843	4520102	0	1	0.017	300
427858	4520102	0	1	0.026	300
427873	4520102	0	1	0.024	300
427888	4520102	0	1	0.034	300
427903	4520102	0	1	0.04	300
427918	4520102	0	1	0.048	300
427933	4520102	0	1	0.048	300
427948	4520102	0	1	0.055	300
427963	4520102	0	1	0.048	300
427978	4520102	0	1	0.056	300
427993	4520102	0	1	0.044	300
428008	4520102	0	1	0.045	300
428023	4520102	0	1	0.028	300
428038	4520102	0	1	0.024	300
428053	4520102	0	1	0.018	300
428068	4520102	0	1	0.016	300
428083	4520102	0	1	0.03	300
428098	4520102	0	1	0.052	300
428113	4520102	0	1	0.073	300
428128	4520102	0	1	0.082	300
428143	4520102	0	1	0.088	300
428158	4520102	0	1	0.079	300
428173	4520102	0	1	0.076	300
428188	4520102	0	1	0.072	300
428203	4520102	0	1	0.058	300
428218	4520102	0	1	0.047	300
428233	4520102	0	1	0.029	300
428248	4520102	0	1	0.022	300
428263	4520102	0	1	0.016	300
428278	4520102	0	1	0.011	300
428293	4520102	0	1	0.014	300
428308	4520102	0	1	0.017	300
428323	4520102	0	1	0.021	300
428338	4520102	0	1	0.022	300
427153	4520117	0	1	0.0015	300
427168	4520117	0	1	0.0018	300
427183	4520117	0	1	0.0033	300
427198	4520117	0	1	0.0048	300
427213	4520117	0	1	0.0045	300
427228	4520117	0	1	0.0043	300
427243	4520117	0	1	0.0031	300
427258	4520117	0	1	0.0022	300
427273	4520117	0	1	0.003	300
427288	4520117	0	1	0.0036	300
427303	4520117	0	1	0.0052	300
427318	4520117	0	1	0.0072	300
427333	4520117	0	1	0.0084	300
427348	4520117	0	1	0.0097	300
427363	4520117	0	1	0.011	300
427378	4520117	0	1	0.01	300
427393	4520117	0	1	0.011	300
427408	4520117	0	1	0.011	300
427423	4520117	0	1	0.021	300
427438	4520117	0	1	0.035	300
427453	4520117	0	1	0.066	300
427468	4520117	0	1	0.12	300
427483	4520117	0	1	0.25	300
427498	4520117	0	1	0.43	300
427513	4520117	0	1	0.57	300
427528	4520117	0	1	0.75	300
427543	4520117	0	1	0.83	300
427558	4520117	0	1	0.57	300
427573	4520117	0	1	0.36	300
427588	4520117	0	1	0.17	300
427603	4520117	0	1	0.1	300
427618	4520117	0	1	0.06	300
427633	4520117	0	1	0.03	300
427648	4520117	0	1	0.013	300
427663	4520117	0	1	0.0058	300
427678	4520117	0	1	0.0036	300
427693	4520117	0	1	0.002	300
427708	4520117	0	1	0.0018	300
427723	4520117	0	1	0.0021	300
427738	4520117	0	1	0.0031	300
427753	4520117	0	1	0.003	300
427768	4520117	0	1	0.0044	300
427783	4520117	0	1	0.0068	300
427798	4520117	0	1	0.0072	300
427813	4520117	0	1	0.011	300
427828	4520117	0	1	0.016	300
427843	4520117	0	1	0.02	300
427858	4520117	0	1	0.025	300
427873	4520117	0	1	0.034	300
427888	4520117	0	1	0.039	300
427903	4520117	0	1	0.044	300
427918	4520117	0	1	0.057	300
427933	4520117	0	1	0.059	300
427948	4520117	0	1	0.065	300
427963	4520117	0	1	0.067	300
427978	4520117	0	1	0.069	300
427993	4520117	0	1	0.064	300
428008	4520117	0	1	0.05	300
428023	4520117	0	1	0.043	300
428038	4520117	0	1	0.034	300
428053	4520117	0	1	0.024	300
428068	4520117	0	1	0.022	300
428083	4520117	0	1	0.043	300
428098	4520117	0	1	0.089	300
428113	4520117	0	1	0.11	300
428128	4520117	0	1	0.11	300
428143	4520117	0	1	0.099	300
428158	4520117	0	1	0.086	300
428173	4520117	0	1	0.084	300
428188	4520117	0	1	0.079	300
428203	4520117	0	1	0.071	300
428218	4520117	0	1	0.054	300
428233	4520117	0	1	0.034	300
428248	4520117	0	1	0.023	300
428263	4520117	0	1	0.019	300
428278	4520117	0	1	0.015	300
428293	4520117	0	1	0.015	300
428308	4520117	0	1	0.019	300
428323	4520117	0	1	0.019	300
428338	4520117	0	1	0.026	300
427153	4520132	0	1	0.0016	300
427168	4520132	0	1	0.0022	300
427183	4520132	0	1	0.0041	300
427198	4520132	0	1	0.0069	300
427213	4520132	0	1	0.0081	300
427228	4520132	0	1	0.0076	300
427243	4520132	0	1	0.0081	300
427258	4520132	0	1	0.006	300
427273	4520132	0	1	0.0058	300
427288	4520132	0	1	0.0054	300
427303	4520132	0	1	0.0079	300
427318	4520132	0	1	0.0094	300
427333	4520132	0	1	0.012	300
427348	4520132	0	1	0.016	300
427363	4520132	0	1	0.021	300
427378	4520132	0	1	0.023	300
427393	4520132	0	1	0.02	300
427408	4520132	0	1	0.02	300
427423	4520132	0	1	0.031	300
427438	4520132	0	1	0.045	300
427453	4520132	0	1	0.082	300
427468	4520132	0	1	0.14	300
427483	4520132	0	1	0.32	300
427498	4520132	0	1	0.63	300
427513	4520132	0	1	0.9	300
427528	4520132	0	1	0.79	300
427543	4520132	0	1	0.67	300
427558	4520132	0	1	0.41	300
427573	4520132	0	1	0.25	300
427588	4520132	0	1	0.15	300
427603	4520132	0	1	0.071	300
427618	4520132	0	1	0.029	300
427633	4520132	0	1	0.016	300
427648	4520132	0	1	0.0066	300
427663	4520132	0	1	0.0031	300
427678	4520132	0	1	0.0023	300
427693	4520132	0	1	0.0013	300
427708	4520132	0	1	0.0019	300
427723	4520132	0	1	0.0022	300
427738	4520132	0	1	0.002	300
427753	4520132	0	1	0.0035	300
427768	4520132	0	1	0.0043	300
427783	4520132	0	1	0.0059	300
427798	4520132	0	1	0.009	300
427813	4520132	0	1	0.013	300
427828	4520132	0	1	0.019	300
427843	4520132	0	1	0.021	300
427858	4520132	0	1	0.028	300
427873	4520132	0	1	0.035	300
427888	4520132	0	1	0.042	300
427903	4520132	0	1	0.05	300
427918	4520132	0	1	0.05	300
427933	4520132	0	1	0.076	300
427948	4520132	0	1	0.074	300
427963	4520132	0	1	0.074	300
427978	4520132	0	1	0.08	300
427993	4520132	0	1	0.079	300
428008	4520132	0	1	0.06	300
428023	4520132	0	1	0.056	300
428038	4520132	0	1	0.049	300
428053	4520132	0	1	0.045	300
428068	4520132	0	1	0.054	300
428083	4520132	0	1	0.1	300
428098	4520132	0	1	0.15	300
428113	4520132	0	1	0.16	300
428128	4520132	0	1	0.14	300
428143	4520132	0	1	0.094	300
428158	4520132	0	1	0.069	300
428173	4520132	0	1	0.074	300
428188	4520132	0	1	0.097	300
428203	4520132	0	1	0.1	300
428218	4520132	0	1	0.065	300
428233	4520132	0	1	0.045	300
428248	4520132	0	1	0.027	300
428263	4520132	0	1	0.02	300
428278	4520132	0	1	0.02	300
428293	4520132	0	1	0.016	300
428308	4520132	0	1	0.018	300
428323	4520132	0	1	0.02	300
428338	4520132	0	1	0.02	300
427153	4520147	0	1	0.0019	300
427168	4520147	0	1	0.0032	300
427183	4520147	0	1	0.0058	300
427198	4520147	0	1	0.0094	300
427213	4520147	0	1	0.011	300
427228	4520147	0	1	0.011	300
427243	4520147	0	1	0.012	300
427258	4520147	0	1	0.012	300
427273	4520147	0	1	0.011	300
427288	4520147	0	1	0.01	300
427303	4520147	0	1	0.014	300
427318	4520147	0	1	0.015	300
427333	4520147	0	1	0.02	300
427348	4520147	0	1	0.032	300
427363	4520147	0	1	0.042	300
427378	4520147	0	1	0.038	300
427393	4520147	0	1	0.036	300
427408	4520147	0	1	0.036	300
427423	4520147	0	1	0.04	300
427438	4520147	0	1	0.063	300
427453	4520147	0	1	0.087	300
427468	4520147	0	1	0.14	300
427483	4520147	0	1	0.32	300
427498	4520147	0	1	0.54	300
427513	4520147	0	1	0.81	300
427528	4520147	0	1	0.71	300
427543	4520147	0	1	0.5	300
427558	4520147	0	1	0.29	300
427573	4520147	0	1	0.17	300
427588	4520147	0	1	0.093	300
427603	4520147	0	1	0.044	300
427618	4520147	0	1	0.018	300
427633	4520147	0	1	0.0092	300
427648	4520147	0	1	0.0032	300
427663	4520147	0	1	0.0019	300
427678	4520147	0	1	0.0016	300
427693	4520147	0	1	0.0014	300
427708	4520147	0	1	0.0019	300
427723	4520147	0	1	0.002	300
427738	4520147	0	1	0.0031	300
427753	4520147	0	1	0.0034	300
427768	4520147	0	1	0.0046	300
427783	4520147	0	1	0.0066	300
427798	4520147	0	1	0.01	300
427813	4520147	0	1	0.016	300
427828	4520147	0	1	0.019	300
427843	4520147	0	1	0.021	300
427858	4520147	0	1	0.032	300
427873	4520147	0	1	0.037	300
427888	4520147	0	1	0.042	300
427903	4520147	0	1	0.052	300
427918	4520147	0	1	0.058	300
427933	4520147	0	1	0.06	300
427948	4520147	0	1	0.075	300
427963	4520147	0	1	0.094	300
427978	4520147	0	1	0.085	300
427993	4520147	0	1	0.084	300
428008	4520147	0	1	0.08	300
428023	4520147	0	1	0.068	300
428038	4520147	0	1	0.066	300
428053	4520147	0	1	0.071	300
428068	4520147	0	1	0.1	300
428083	4520147	0	1	0.17	300
428098	4520147	0	1	0.24	300
428113	4520147	0	1	0.22	300
428128	4520147	0	1	0.14	300
428143	4520147	0	1	0.085	300
428158	4520147	0	1	0.06	300
428173	4520147	0	1	0.057	300
428188	4520147	0	1	0.082	300
428203	4520147	0	1	0.12	300
428218	4520147	0	1	0.067	300
428233	4520147	0	1	0.031	300
428248	4520147	0	1	0.022	300
428263	4520147	0	1	0.021	300
428278	4520147	0	1	0.019	300
428293	4520147	0	1	0.018	300
428308	4520147	0	1	0.022	300
428323	4520147	0	1	0.022	300
428338	4520147	0	1	0.024	300
427153	4520162	0	1	0.0027	300
427168	4520162	0	1	0.0039	300
427183	4520162	0	1	0.0063	300
427198	4520162	0	1	0.0094	300
427213	4520162	0	1	0.013	300
427228	4520162	0	1	0.018	300
427243	4520162	0	1	0.023	300
427258	4520162	0	1	0.021	300
427273	4520162	0	1	0.021	300
427288	4520162	0	1	0.019	300
427303	4520162	0	1	0.021	300
427318	4520162	0	1	0.023	300
427333	4520162	0	1	0.033	300
427348	4520162	0	1	0.048	300
427363	4520162	0	1	0.06	300
427378	4520162	0	1	0.044	300
427393	4520162	0	1	0.041	300
427408	4520162	0	1	0.044	300
427423	4520162	0	1	0.053	300
427438	4520162	0	1	0.075	300
427453	4520162	0	1	0.12	300
427468	4520162	0	1	0.18	300
427483	4520162	0	1	0.28	300
427498	4520162	0	1	0.39	300
427513	4520162	0	1	0.49	300
427528	4520162	0	1	0.47	300
427543	4520162	0	1	0.32	300
427558	4520162	0	1	0.17	300
427573	4520162	0	1	0.1	300
427588	4520162	0	1	0.059	300
427603	4520162	0	1	0.033	300
427618	4520162	0	1	0.012	300
427633	4520162	0	1	0.0047	300
427648	4520162	0	1	0.0017	300
427663	4520162	0	1	0.0012	300
427678	4520162	0	1	0.0012	300
427693	4520162	0	1	0.0015	300
427708	4520162	0	1	0.0018	300
427723	4520162	0	1	0.0032	300
427738	4520162	0	1	0.0023	300
427753	4520162	0	1	0.0042	300
427768	4520162	0	1	0.0047	300
427783	4520162	0	1	0.0067	300
427798	4520162	0	1	0.0092	300
427813	4520162	0	1	0.014	300
427828	4520162	0	1	0.019	300
427843	4520162	0	1	0.022	300
427858	4520162	0	1	0.027	300
427873	4520162	0	1	0.039	300
427888	4520162	0	1	0.042	300
427903	4520162	0	1	0.051	300
427918	4520162	0	1	0.056	300
427933	4520162	0	1	0.055	300
427948	4520162	0	1	0.079	300
427963	4520162	0	1	0.091	300
427978	4520162	0	1	0.091	300
427993	4520162	0	1	0.091	300
428008	4520162	0	1	0.072	300
428023	4520162	0	1	0.079	300
428038	4520162	0	1	0.077	300
428053	4520162	0	1	0.08	300
428068	4520162	0	1	0.12	300
428083	4520162	0	1	0.22	300
428098	4520162	0	1	0.42	300
428113	4520162	0	1	0.23	300
428128	4520162	0	1	0.12	300
428143	4520162	0	1	0.06	300
428158	4520162	0	1	0.043	300
428173	4520162	0	1	0.048	300
428188	4520162	0	1	0.059	300
428203	4520162	0	1	0.067	300
428218	4520162	0	1	0.049	300
428233	4520162	0	1	0.029	300
428248	4520162	0	1	0.024	300
428263	4520162	0	1	0.022	300
428278	4520162	0	1	0.023	300
428293	4520162	0	1	0.019	300
428308	4520162	0	1	0.025	300
428323	4520162	0	1	0.027	300
428338	4520162	0	1	0.024	300
427153	4520177	0	1	0.0026	300
427168	4520177	0	1	0.0039	300
427183	4520177	0	1	0.0062	300
427198	4520177	0	1	0.011	300
427213	4520177	0	1	0.015	300
427228	4520177	0	1	0.021	300
427243	4520177	0	1	0.029	300
427258	4520177	0	1	0.032	300
427273	4520177	0	1	0.041	300
427288	4520177	0	1	0.042	300
427303	4520177	0	1	0.04	300
427318	4520177	0	1	0.038	300
427333	4520177	0	1	0.034	300
427348	4520177	0	1	0.041	300
427363	4520177	0	1	0.045	300
427378	4520177	0	1	0.036	300
427393	4520177	0	1	0.036	300
427408	4520177	0	1	0.038	300
427423	4520177	0	1	0.055	300
427438	4520177	0	1	0.097	300
427453	4520177	0	1	0.14	300
427468	4520177	0	1	0.18	300
427483	4520177	0	1	0.22	300
427498	4520177	0	1	0.24	300
427513	4520177	0	1	0.28	300
427528	4520177	0	1	0.27	300
427543	4520177	0	1	0.22	300
427558	4520177	0	1	0.12	300
427573	4520177	0	1	0.066	300
427588	4520177	0	1	0.037	300
427603	4520177	0	1	0.018	300
427618	4520177	0	1	0.0064	300
427633	4520177	0	1	0.0027	300
427648	4520177	0	1	0.0016	300
427663	4520177	0	1	0.0013	300
427678	4520177	0	1	0.0011	300
427693	4520177	0	1	0.0015	300
427708	4520177	0	1	0.0017	300
427723	4520177	0	1	0.0023	300
427738	4520177	0	1	0.003	300
427753	4520177	0	1	0.0045	300
427768	4520177	0	1	0.007	300
427783	4520177	0	1	0.0085	300
427798	4520177	0	1	0.0096	300
427813	4520177	0	1	0.015	300
427828	4520177	0	1	0.021	300
427843	4520177	0	1	0.024	300
427858	4520177	0	1	0.031	300
427873	4520177	0	1	0.036	300
427888	4520177	0	1	0.041	300
427903	4520177	0	1	0.044	300
427918	4520177	0	1	0.055	300
427933	4520177	0	1	0.052	300
427948	4520177	0	1	0.061	300
427963	4520177	0	1	0.066	300
427978	4520177	0	1	0.073	300
427993	4520177	0	1	0.073	300
428008	4520177	0	1	0.076	300
428023	4520177	0	1	0.069	300
428038	4520177	0	1	0.072	300
428053	4520177	0	1	0.077	300
428068	4520177	0	1	0.074	300
428083	4520177	0	1	0.15	300
428098	4520177	0	1	0.19	300
428113	4520177	0	1	0.13	300
428128	4520177	0	1	0.064	300
428143	4520177	0	1	0.034	300
428158	4520177	0	1	0.028	300
428173	4520177	0	1	0.033	300
428188	4520177	0	1	0.041	300
428203	4520177	0	1	0.044	300
428218	4520177	0	1	0.036	300
428233	4520177	0	1	0.029	300
428248	4520177	0	1	0.024	300
428263	4520177	0	1	0.021	300
428278	4520177	0	1	0.024	300
428293	4520177	0	1	0.019	300
428308	4520177	0	1	0.024	300
428323	4520177	0	1	0.017	300
427153	4520192	0	1	0.0025	300
427168	4520192	0	1	0.0036	300
427183	4520192	0	1	0.0071	300
427198	4520192	0	1	0.01	300
427213	4520192	0	1	0.019	300
427228	4520192	0	1	0.024	300
427243	4520192	0	1	0.033	300
427258	4520192	0	1	0.051	300
427273	4520192	0	1	0.065	300
427288	4520192	0	1	0.074	300
427303	4520192	0	1	0.063	300
427318	4520192	0	1	0.053	300
427333	4520192	0	1	0.038	300
427348	4520192	0	1	0.034	300
427363	4520192	0	1	0.032	300
427378	4520192	0	1	0.03	300
427393	4520192	0	1	0.034	300
427408	4520192	0	1	0.052	300
427423	4520192	0	1	0.082	300
427438	4520192	0	1	0.12	300
427453	4520192	0	1	0.16	300
427468	4520192	0	1	0.18	300
427483	4520192	0	1	0.19	300
427498	4520192	0	1	0.18	300
427513	4520192	0	1	0.16	300
427528	4520192	0	1	0.15	300
427543	4520192	0	1	0.13	300
427558	4520192	0	1	0.068	300
427573	4520192	0	1	0.04	300
427588	4520192	0	1	0.021	300
427603	4520192	0	1	0.011	300
427618	4520192	0	1	0.0052	300
427633	4520192	0	1	0.0019	300
427648	4520192	0	1	0.0012	300
427663	4520192	0	1	0.0011	300
427678	4520192	0	1	0.0017	300
427693	4520192	0	1	0.0014	300
427708	4520192	0	1	0.0021	300
427723	4520192	0	1	0.0026	300
427738	4520192	0	1	0.005	300
427753	4520192	0	1	0.0051	300
427768	4520192	0	1	0.0058	300
427783	4520192	0	1	0.0094	300
427798	4520192	0	1	0.015	300
427813	4520192	0	1	0.016	300
427828	4520192	0	1	0.019	300
427843	4520192	0	1	0.024	300
427858	4520192	0	1	0.029	300
427873	4520192	0	1	0.036	300
427888	4520192	0	1	0.042	300
427903	4520192	0	1	0.039	300
427918	4520192	0	1	0.049	300
427933	4520192	0	1	0.044	300
427948	4520192	0	1	0.044	300
427963	4520192	0	1	0.046	300
427978	4520192	0	1	0.058	300
427993	4520192	0	1	0.062	300
428008	4520192	0	1	0.061	300
428023	4520192	0	1	0.066	300
428038	4520192	0	1	0.066	300
428053	4520192	0	1	0.062	300
428068	4520192	0	1	0.075	300
428083	4520192	0	1	0.083	300
428098	4520192	0	1	0.084	300
428113	4520192	0	1	0.059	300
428128	4520192	0	1	0.029	300
428143	4520192	0	1	0.018	300
428158	4520192	0	1	0.023	300
428173	4520192	0	1	0.026	300
428188	4520192	0	1	0.031	300
428203	4520192	0	1	0.029	300
428218	4520192	0	1	0.03	300
428233	4520192	0	1	0.025	300
428248	4520192	0	1	0.021	300
428263	4520192	0	1	0.018	300
428278	4520192	0	1	0.018	300
428293	4520192	0	1	0.018	300
428308	4520192	0	1	0.019	300
428323	4520192	0	1	0.017	300
427153	4520207	0	1	0.0041	300
427168	4520207	0	1	0.005	300
427183	4520207	0	1	0.0082	300
427198	4520207	0	1	0.012	300
427213	4520207	0	1	0.019	300
427228	4520207	0	1	0.027	300
427243	4520207	0	1	0.037	300
427258	4520207	0	1	0.055	300
427273	4520207	0	1	0.089	300
427288	4520207	0	1	0.1	300
427303	4520207	0	1	0.082	300
427318	4520207	0	1	0.061	300
427333	4520207	0	1	0.039	300
427348	4520207	0	1	0.033	300
427363	4520207	0	1	0.026	300
427378	4520207	0	1	0.031	300
427393	4520207	0	1	0.044	300
427408	4520207	0	1	0.063	300
427423	4520207	0	1	0.1	300
427438	4520207	0	1	0.13	300
427453	4520207	0	1	0.16	300
427468	4520207	0	1	0.18	300
427483	4520207	0	1	0.15	300
427498	4520207	0	1	0.13	300
427513	4520207	0	1	0.11	300
427528	4520207	0	1	0.084	300
427543	4520207	0	1	0.066	300
427558	4520207	0	1	0.039	300
427573	4520207	0	1	0.02	300
427588	4520207	0	1	0.012	300
427603	4520207	0	1	0.0058	300
427618	4520207	0	1	0.0032	300
427633	4520207	0	1	0.0017	300
427648	4520207	0	1	0.0012	300
427663	4520207	0	1	0.0013	300
427678	4520207	0	1	0.0014	300
427693	4520207	0	1	0.002	300
427708	4520207	0	1	0.0026	300
427723	4520207	0	1	0.0036	300
427738	4520207	0	1	0.0049	300
427753	4520207	0	1	0.0079	300
427768	4520207	0	1	0.0076	300
427783	4520207	0	1	0.012	300
427798	4520207	0	1	0.016	300
427813	4520207	0	1	0.02	300
427828	4520207	0	1	0.025	300
427843	4520207	0	1	0.027	300
427858	4520207	0	1	0.033	300
427873	4520207	0	1	0.039	300
427888	4520207	0	1	0.035	300
427903	4520207	0	1	0.032	300
427918	4520207	0	1	0.032	300
427933	4520207	0	1	0.037	300
427948	4520207	0	1	0.036	300
427963	4520207	0	1	0.045	300
427978	4520207	0	1	0.045	300
427993	4520207	0	1	0.058	300
428008	4520207	0	1	0.056	300
428023	4520207	0	1	0.053	300
428038	4520207	0	1	0.049	300
428053	4520207	0	1	0.056	300
428068	4520207	0	1	0.056	300
428083	4520207	0	1	0.055	300
428098	4520207	0	1	0.045	300
428113	4520207	0	1	0.025	300
428128	4520207	0	1	0.014	300
428143	4520207	0	1	0.01	300
428158	4520207	0	1	0.015	300
428173	4520207	0	1	0.018	300
428188	4520207	0	1	0.019	300
428203	4520207	0	1	0.023	300
428218	4520207	0	1	0.027	300
428233	4520207	0	1	0.021	300
428248	4520207	0	1	0.017	300
428263	4520207	0	1	0.018	300
428278	4520207	0	1	0.015	300
428293	4520207	0	1	0.016	300
428308	4520207	0	1	0.018	300
428323	4520207	0	1	0.017	300
427168	4520222	0	1	0.0054	300
427183	4520222	0	1	0.0081	300
427198	4520222	0	1	0.013	300
427213	4520222	0	1	0.018	300
427228	4520222	0	1	0.026	300
427243	4520222	0	1	0.034	300
427258	4520222	0	1	0.052	300
427273	4520222	0	1	0.078	300
427288	4520222	0	1	0.092	300
427303	4520222	0	1	0.087	300
427318	4520222	0	1	0.059	300
427333	4520222	0	1	0.031	300
427348	4520222	0	1	0.034	300
427363	4520222	0	1	0.031	300
427378	4520222	0	1	0.036	300
427393	4520222	0	1	0.043	300
427408	4520222	0	1	0.073	300
427423	4520222	0	1	0.11	300
427438	4520222	0	1	0.15	300
427453	4520222	0	1	0.14	300
427468	4520222	0	1	0.14	300
427483	4520222	0	1	0.14	300
427498	4520222	0	1	0.096	300
427513	4520222	0	1	0.073	300
427528	4520222	0	1	0.046	300
427543	4520222	0	1	0.035	300
427558	4520222	0	1	0.02	300
427573	4520222	0	1	0.0098	300
427588	4520222	0	1	0.0053	300
427603	4520222	0	1	0.004	300
427618	4520222	0	1	0.0025	300
427633	4520222	0	1	0.0016	300
427648	4520222	0	1	0.0014	300
427663	4520222	0	1	0.0017	300
427678	4520222	0	1	0.0021	300
427693	4520222	0	1	0.0031	300
427708	4520222	0	1	0.0035	300
427723	4520222	0	1	0.0034	300
427738	4520222	0	1	0.0057	300
427753	4520222	0	1	0.01	300
427768	4520222	0	1	0.009	300
427783	4520222	0	1	0.012	300
427798	4520222	0	1	0.019	300
427813	4520222	0	1	0.02	300
427828	4520222	0	1	0.023	300
427843	4520222	0	1	0.03	300
427858	4520222	0	1	0.032	300
427873	4520222	0	1	0.038	300
427888	4520222	0	1	0.037	300
427903	4520222	0	1	0.032	300
427918	4520222	0	1	0.033	300
427933	4520222	0	1	0.038	300
427948	4520222	0	1	0.04	300
427963	4520222	0	1	0.05	300
427978	4520222	0	1	0.059	300
427993	4520222	0	1	0.057	300
428008	4520222	0	1	0.057	300
428023	4520222	0	1	0.06	300
428038	4520222	0	1	0.052	300
428053	4520222	0	1	0.057	300
428068	4520222	0	1	0.05	300
428083	4520222	0	1	0.035	300
428098	4520222	0	1	0.023	300
428113	4520222	0	1	0.018	300
428128	4520222	0	1	0.0094	300
428143	4520222	0	1	0.008	300
428158	4520222	0	1	0.0077	300
428173	4520222	0	1	0.012	300
428188	4520222	0	1	0.016	300
428203	4520222	0	1	0.022	300
428218	4520222	0	1	0.021	300
428233	4520222	0	1	0.018	300
428248	4520222	0	1	0.017	300
428263	4520222	0	1	0.016	300
428278	4520222	0	1	0.011	300
428293	4520222	0	1	0.012	300
428308	4520222	0	1	0.014	300
428323	4520222	0	1	0.013	300
427168	4520237	0	1	0.006	300
427183	4520237	0	1	0.0094	300
427198	4520237	0	1	0.012	300
427213	4520237	0	1	0.019	300
427228	4520237	0	1	0.019	300
427243	4520237	0	1	0.029	300
427258	4520237	0	1	0.038	300
427273	4520237	0	1	0.052	300
427288	4520237	0	1	0.066	300
427303	4520237	0	1	0.069	300
427318	4520237	0	1	0.05	300
427333	4520237	0	1	0.044	300
427348	4520237	0	1	0.038	300
427363	4520237	0	1	0.035	300
427378	4520237	0	1	0.041	300
427393	4520237	0	1	0.055	300
427408	4520237	0	1	0.077	300
427423	4520237	0	1	0.12	300
427438	4520237	0	1	0.16	300
427453	4520237	0	1	0.19	300
427468	4520237	0	1	0.14	300
427483	4520237	0	1	0.11	300
427498	4520237	0	1	0.074	300
427513	4520237	0	1	0.045	300
427528	4520237	0	1	0.024	300
427543	4520237	0	1	0.015	300
427558	4520237	0	1	0.01	300
427573	4520237	0	1	0.0051	300
427588	4520237	0	1	0.0036	300
427603	4520237	0	1	0.0022	300
427618	4520237	0	1	0.0015	300
427633	4520237	0	1	0.0018	300
427648	4520237	0	1	0.0021	300
427663	4520237	0	1	0.0018	300
427678	4520237	0	1	0.0023	300
427693	4520237	0	1	0.0032	300
427708	4520237	0	1	0.0031	300
427723	4520237	0	1	0.0041	300
427738	4520237	0	1	0.0065	300
427753	4520237	0	1	0.0088	300
427768	4520237	0	1	0.014	300
427783	4520237	0	1	0.02	300
427798	4520237	0	1	0.02	300
427813	4520237	0	1	0.019	300
427828	4520237	0	1	0.028	300
427843	4520237	0	1	0.026	300
427858	4520237	0	1	0.037	300
427873	4520237	0	1	0.039	300
427888	4520237	0	1	0.042	300
427903	4520237	0	1	0.045	300
427918	4520237	0	1	0.034	300
427933	4520237	0	1	0.038	300
427948	4520237	0	1	0.036	300
427963	4520237	0	1	0.05	300
427978	4520237	0	1	0.056	300
427993	4520237	0	1	0.061	300
428008	4520237	0	1	0.056	300
428023	4520237	0	1	0.057	300
428038	4520237	0	1	0.049	300
428053	4520237	0	1	0.045	300
428068	4520237	0	1	0.038	300
428083	4520237	0	1	0.027	300
428098	4520237	0	1	0.015	300
428113	4520237	0	1	0.011	300
428128	4520237	0	1	0.0073	300
428143	4520237	0	1	0.0061	300
428158	4520237	0	1	0.0084	300
428173	4520237	0	1	0.0093	300
